date,bay_of_bengal_wave_height_m,swell_height_m,windspeed_10m_max_kmh,precipitation_sum_mm,monsoon_active_flag,cyclone_disruption_index,unit_wave
2021-03-11,0.86,0.72,19.5,0.0,0,0.0,meters
2021-03-12,0.86,0.72,15.5,0.0,0,0.0,meters
2021-03-13,0.86,0.72,19.7,0.4,0,0.0,meters
2021-03-14,0.86,0.72,13.3,0.1,0,0.0,meters
2021-03-15,0.86,0.72,18.6,0.0,0,0.0,meters
2021-03-16,0.86,0.72,16.7,0.0,0,0.0,meters
2021-03-17,0.86,0.72,16.6,0.0,0,0.0,meters
2021-03-18,0.86,0.72,17.4,0.0,0,0.0,meters
2021-03-19,0.86,0.72,18.4,0.0,0,0.0,meters
2021-03-20,0.86,0.72,15.0,0.0,0,0.0,meters
2021-03-21,0.86,0.72,12.7,0.0,0,0.0,meters
2021-03-22,0.86,0.72,14.0,0.0,0,0.0,meters
2021-03-23,0.86,0.72,11.6,0.0,0,0.0,meters
2021-03-24,0.86,0.72,12.0,0.0,0,0.0,meters
2021-03-25,0.86,0.72,19.2,0.0,0,0.0,meters
2021-03-26,0.86,0.72,12.1,0.0,0,0.0,meters
2021-03-27,0.86,0.72,12.1,0.0,0,0.0,meters
2021-03-28,0.86,0.72,21.3,0.0,0,0.0,meters
2021-03-29,0.86,0.72,21.8,0.0,0,0.0,meters
2021-03-30,0.86,0.72,26.4,0.0,0,0.0,meters
2021-03-31,0.86,0.72,23.4,0.0,0,0.0,meters
2021-04-01,0.86,0.72,20.7,0.0,0,0.0,meters
2021-04-02,0.86,0.72,21.3,0.0,0,0.0,meters
2021-04-03,0.86,0.72,17.3,0.0,0,0.0,meters
2021-04-04,0.86,0.72,13.2,0.6,0,0.0,meters
2021-04-05,0.86,0.72,14.8,0.0,0,0.0,meters
2021-04-06,0.86,0.72,20.5,0.0,0,0.0,meters
2021-04-07,0.86,0.72,24.1,0.0,0,0.0,meters
2021-04-08,0.86,0.72,28.9,0.0,0,0.0,meters
2021-04-09,0.86,0.72,20.3,1.7,0,0.0,meters
2021-04-10,0.86,0.72,17.9,0.0,0,0.0,meters
2021-04-11,0.86,0.72,17.3,0.0,0,0.0,meters
2021-04-12,0.86,0.72,18.0,0.0,0,0.0,meters
2021-04-13,0.86,0.72,17.0,0.1,0,0.0,meters
2021-04-14,0.86,0.72,21.0,0.0,0,0.0,meters
2021-04-15,0.86,0.72,20.3,0.0,0,0.0,meters
2021-04-16,0.86,0.72,17.1,0.1,0,0.0,meters
2021-04-17,0.86,0.72,21.3,0.0,0,0.0,meters
2021-04-18,0.86,0.72,22.3,0.0,0,0.0,meters
2021-04-19,0.86,0.72,20.2,0.1,0,0.0,meters
2021-04-20,0.86,0.72,23.9,0.0,0,0.0,meters
2021-04-21,0.86,0.72,22.4,0.0,0,0.0,meters
2021-04-22,0.86,0.72,21.8,0.0,0,0.0,meters
2021-04-23,0.86,0.72,13.7,0.0,0,0.0,meters
2021-04-24,0.86,0.72,16.8,0.0,0,0.0,meters
2021-04-25,0.86,0.72,20.0,0.0,0,0.0,meters
2021-04-26,0.86,0.72,23.3,0.0,0,0.0,meters
2021-04-27,0.86,0.72,24.2,0.0,0,0.0,meters
2021-04-28,0.86,0.72,22.3,0.0,0,0.0,meters
2021-04-29,0.86,0.72,20.2,0.0,0,0.0,meters
2021-04-30,0.86,0.72,22.2,0.0,0,0.0,meters
2021-05-01,0.86,0.72,24.7,0.0,0,0.0,meters
2021-05-02,0.86,0.72,23.7,0.0,0,0.0,meters
2021-05-03,0.86,0.72,14.6,1.9,0,0.0,meters
2021-05-04,0.86,0.72,15.2,8.8,0,0.0,meters
2021-05-05,0.86,0.72,19.7,3.6,0,0.0,meters
2021-05-06,0.86,0.72,19.4,0.0,0,0.0,meters
2021-05-07,0.86,0.72,21.5,0.0,0,0.0,meters
2021-05-08,0.86,0.72,17.7,0.5,0,0.0,meters
2021-05-09,0.86,0.72,20.6,0.1,0,0.0,meters
2021-05-10,0.86,0.72,21.2,2.6,0,0.0,meters
2021-05-11,0.86,0.72,21.3,0.7,0,0.0,meters
2021-05-12,0.86,0.72,21.1,0.8,0,0.0,meters
2021-05-13,0.86,0.72,23.2,2.5,0,0.0,meters
2021-05-14,0.86,0.72,22.9,0.0,0,0.0,meters
2021-05-15,0.86,0.72,23.8,0.0,0,0.0,meters
2021-05-16,0.86,0.72,21.6,0.1,0,0.0,meters
2021-05-17,0.86,0.72,23.9,0.0,0,0.0,meters
2021-05-18,0.86,0.72,25.5,0.0,0,0.0,meters
2021-05-19,0.86,0.72,25.5,0.0,0,0.0,meters
2021-05-20,0.86,0.72,25.9,0.3,0,0.0,meters
2021-05-21,0.86,0.72,23.2,2.0,0,0.0,meters
2021-05-22,0.86,0.72,14.7,1.4,0,0.0,meters
2021-05-23,0.86,0.72,12.3,0.7,0,0.0,meters
2021-05-24,0.86,0.72,30.0,43.1,1,0.0,meters
2021-05-25,0.86,0.72,50.5,93.3,1,0.0,meters
2021-05-26,0.86,0.72,46.6,121.1,1,0.0,meters
2021-05-27,0.86,0.72,28.3,3.1,0,0.0,meters
2021-05-28,0.86,0.72,26.1,0.4,0,0.0,meters
2021-05-29,0.86,0.72,19.5,0.2,0,0.0,meters
2021-05-30,0.86,0.72,22.1,0.5,0,0.0,meters
2021-05-31,0.86,0.72,25.8,0.2,0,0.0,meters
2021-06-01,0.86,0.72,21.5,0.4,1,0.0,meters
2021-06-02,0.86,0.72,21.1,11.2,1,0.0,meters
2021-06-03,0.86,0.72,16.6,2.2,1,0.0,meters
2021-06-04,0.86,0.72,21.5,3.0,1,0.0,meters
2021-06-05,0.86,0.72,21.6,0.0,1,0.0,meters
2021-06-06,0.86,0.72,21.9,0.0,1,0.0,meters
2021-06-07,0.86,0.72,22.6,0.0,1,0.0,meters
2021-06-08,0.86,0.72,21.7,2.5,1,0.0,meters
2021-06-09,0.86,0.72,17.1,6.8,1,0.0,meters
2021-06-10,0.86,0.72,16.8,24.4,1,0.0,meters
2021-06-11,0.86,0.72,12.8,11.1,1,0.0,meters
2021-06-12,0.86,0.72,14.8,22.2,1,0.0,meters
2021-06-13,0.86,0.72,14.8,32.7,1,0.0,meters
2021-06-14,0.86,0.72,17.5,25.7,1,0.0,meters
2021-06-15,0.86,0.72,17.8,0.4,1,0.0,meters
2021-06-16,0.86,0.72,15.6,7.2,1,0.0,meters
2021-06-17,0.86,0.72,16.6,18.0,1,0.0,meters
2021-06-18,0.86,0.72,19.4,11.7,1,0.0,meters
2021-06-19,0.86,0.72,20.9,11.1,1,0.0,meters
2021-06-20,0.86,0.72,17.9,1.2,1,0.0,meters
2021-06-21,0.86,0.72,11.4,0.8,1,0.0,meters
2021-06-22,0.86,0.72,14.0,27.4,1,0.0,meters
2021-06-23,0.86,0.72,23.4,29.7,1,0.0,meters
2021-06-24,0.86,0.72,20.0,5.7,1,0.0,meters
2021-06-25,0.86,0.72,16.9,4.2,1,0.0,meters
2021-06-26,0.86,0.72,18.8,1.6,1,0.0,meters
2021-06-27,0.86,0.72,22.4,4.2,1,0.0,meters
2021-06-28,0.86,0.72,24.6,1.0,1,0.0,meters
2021-06-29,0.86,0.72,23.7,1.1,1,0.0,meters
2021-06-30,0.86,0.72,24.5,2.5,1,0.0,meters
2021-07-01,0.86,0.72,27.5,1.9,1,0.0,meters
2021-07-02,0.86,0.72,15.5,9.6,1,0.0,meters
2021-07-03,0.86,0.72,15.3,3.8,1,0.0,meters
2021-07-04,0.86,0.72,15.2,13.4,1,0.0,meters
2021-07-05,0.86,0.72,16.1,4.0,1,0.0,meters
2021-07-06,0.86,0.72,17.4,5.1,1,0.0,meters
2021-07-07,0.86,0.72,17.1,11.7,1,0.0,meters
2021-07-08,0.86,0.72,15.0,17.4,1,0.0,meters
2021-07-09,0.86,0.72,16.0,3.9,1,0.0,meters
2021-07-10,0.86,0.72,13.8,1.4,1,0.0,meters
2021-07-11,0.86,0.72,20.0,4.8,1,0.0,meters
2021-07-12,0.86,0.72,19.1,3.9,1,0.0,meters
2021-07-13,0.86,0.72,24.6,8.6,1,0.0,meters
2021-07-14,0.86,0.72,21.0,7.9,1,0.0,meters
2021-07-15,0.86,0.72,17.5,1.5,1,0.0,meters
2021-07-16,0.86,0.72,16.5,1.7,1,0.0,meters
2021-07-17,0.86,0.72,18.3,0.8,1,0.0,meters
2021-07-18,0.86,0.72,23.8,0.0,1,0.0,meters
2021-07-19,0.86,0.72,20.6,1.6,1,0.0,meters
2021-07-20,0.86,0.72,13.0,2.9,1,0.0,meters
2021-07-21,0.86,0.72,13.0,50.3,1,0.0,meters
2021-07-22,0.86,0.72,14.7,27.1,1,0.0,meters
2021-07-23,0.86,0.72,23.4,13.0,1,0.0,meters
2021-07-24,0.86,0.72,20.8,1.2,1,0.0,meters
2021-07-25,0.86,0.72,17.1,6.2,1,0.0,meters
2021-07-26,0.86,0.72,19.1,0.9,1,0.0,meters
2021-07-27,0.86,0.72,19.2,6.9,1,0.0,meters
2021-07-28,0.86,0.72,23.5,8.9,1,0.0,meters
2021-07-29,0.86,0.72,27.5,27.1,1,0.0,meters
2021-07-30,0.86,0.72,25.6,19.4,1,0.0,meters
2021-07-31,0.86,0.72,20.7,3.8,1,0.0,meters
2021-08-01,0.86,0.72,18.5,2.2,1,0.0,meters
2021-08-02,0.86,0.72,14.1,0.6,1,0.0,meters
2021-08-03,0.86,0.72,16.6,1.1,1,0.0,meters
2021-08-04,0.86,0.72,24.3,4.1,1,0.0,meters
2021-08-05,0.86,0.72,14.8,5.7,1,0.0,meters
2021-08-06,0.86,0.72,17.6,6.3,1,0.0,meters
2021-08-07,0.86,0.72,17.1,10.1,1,0.0,meters
2021-08-08,0.86,0.72,22.2,8.7,1,0.0,meters
2021-08-09,0.86,0.72,21.9,3.0,1,0.0,meters
2021-08-10,0.86,0.72,19.9,2.7,1,0.0,meters
2021-08-11,0.86,0.72,15.6,2.6,1,0.0,meters
2021-08-12,0.86,0.72,15.4,12.4,1,0.0,meters
2021-08-13,0.86,0.72,12.9,5.5,1,0.0,meters
2021-08-14,0.86,0.72,13.0,5.5,1,0.0,meters
2021-08-15,0.86,0.72,13.5,4.1,1,0.0,meters
2021-08-16,0.86,0.72,16.1,9.9,1,0.0,meters
2021-08-17,0.86,0.72,23.2,6.9,1,0.0,meters
2021-08-18,0.86,0.72,27.2,9.3,1,0.0,meters
2021-08-19,0.86,0.72,23.1,8.6,1,0.0,meters
2021-08-20,0.86,0.72,22.4,7.6,1,0.0,meters
2021-08-21,0.86,0.72,19.1,1.3,1,0.0,meters
2021-08-22,0.86,0.72,19.1,2.1,1,0.0,meters
2021-08-23,0.86,0.72,21.9,1.8,1,0.0,meters
2021-08-24,0.86,0.72,17.0,6.0,1,0.0,meters
2021-08-25,0.86,0.72,16.6,9.8,1,0.0,meters
2021-08-26,0.86,0.72,12.2,4.9,1,0.0,meters
2021-08-27,0.86,0.72,9.2,29.1,1,0.0,meters
2021-08-28,0.86,0.72,16.8,5.8,1,0.0,meters
2021-08-29,0.86,0.72,21.0,3.1,1,0.0,meters
2021-08-30,0.86,0.72,16.4,13.9,1,0.0,meters
2021-08-31,0.86,0.72,18.5,4.6,1,0.0,meters
2021-09-01,0.86,0.72,14.6,0.9,1,0.0,meters
2021-09-02,0.86,0.72,12.6,0.4,1,0.0,meters
2021-09-03,0.86,0.72,13.2,1.8,1,0.0,meters
2021-09-04,0.86,0.72,10.5,6.1,1,0.0,meters
2021-09-05,0.86,0.72,17.1,14.7,1,0.0,meters
2021-09-06,0.86,0.72,22.3,11.6,1,0.0,meters
2021-09-07,0.86,0.72,23.5,14.1,1,0.0,meters
2021-09-08,0.86,0.72,18.6,14.6,1,0.0,meters
2021-09-09,0.86,0.72,13.8,12.8,1,0.0,meters
2021-09-10,0.86,0.72,18.2,3.3,1,0.0,meters
2021-09-11,0.86,0.72,15.0,35.7,1,0.0,meters
2021-09-12,0.86,0.72,24.4,30.2,1,0.0,meters
2021-09-13,0.86,0.72,37.5,71.5,1,0.0,meters
2021-09-14,0.86,0.72,31.6,30.6,1,0.0,meters
2021-09-15,0.86,0.72,19.8,16.2,1,0.0,meters
2021-09-16,0.86,0.72,12.7,7.3,1,0.0,meters
2021-09-17,0.86,0.72,11.9,7.3,1,0.0,meters
2021-09-18,0.86,0.72,11.5,7.6,1,0.0,meters
2021-09-19,0.86,0.72,10.7,14.9,1,0.0,meters
2021-09-20,0.86,0.72,11.7,16.9,1,0.0,meters
2021-09-21,0.86,0.72,16.1,20.1,1,0.0,meters
2021-09-22,0.86,0.72,17.6,6.3,1,0.0,meters
2021-09-23,0.86,0.72,18.9,3.2,1,0.0,meters
2021-09-24,0.86,0.72,11.1,1.2,1,0.0,meters
2021-09-25,0.86,0.72,13.5,2.5,1,0.0,meters
2021-09-26,0.86,0.72,29.3,17.8,1,0.0,meters
2021-09-27,0.86,0.72,15.8,10.4,1,0.0,meters
2021-09-28,0.86,0.72,12.6,8.8,1,0.0,meters
2021-09-29,0.86,0.72,18.9,2.4,1,0.0,meters
2021-09-30,0.86,0.72,16.1,0.2,1,0.0,meters
2021-10-01,0.86,0.72,16.6,1.5,0,0.0,meters
2021-10-02,1.16,1.06,16.9,1.2,0,0.0,meters
2021-10-03,1.28,1.06,19.8,0.8,0,0.0,meters
2021-10-04,1.18,1.08,16.7,3.3,0,0.0,meters
2021-10-05,1.16,1.06,13.2,0.4,0,0.0,meters
2021-10-06,1.04,1.02,10.5,1.3,0,0.0,meters
2021-10-07,1.06,0.96,11.1,1.0,0,0.0,meters
2021-10-08,1.06,0.94,10.1,1.0,0,0.0,meters
2021-10-09,1.16,1.12,9.5,4.2,0,0.0,meters
2021-10-10,1.14,1.1,11.7,3.5,0,0.0,meters
2021-10-11,0.98,0.94,12.5,2.4,0,0.0,meters
2021-10-12,0.82,0.74,9.7,0.6,0,0.0,meters
2021-10-13,1.04,0.94,16.6,0.7,0,0.0,meters
2021-10-14,1.18,1.0,18.8,21.8,1,0.0,meters
2021-10-15,1.2,0.92,18.0,4.6,0,0.0,meters
2021-10-16,1.04,0.76,12.6,19.3,1,0.0,meters
2021-10-17,1.14,0.66,9.2,14.8,1,0.0,meters
2021-10-18,1.76,0.82,20.0,19.4,1,0.0,meters
2021-10-19,1.76,1.24,18.4,15.0,1,0.0,meters
2021-10-20,1.48,1.08,12.9,17.0,1,0.0,meters
2021-10-21,1.02,0.96,11.7,0.0,0,0.0,meters
2021-10-22,0.98,0.88,10.4,0.0,0,0.0,meters
2021-10-23,1.04,1.04,9.5,0.0,0,0.0,meters
2021-10-24,1.16,1.12,9.1,0.0,0,0.0,meters
2021-10-25,1.06,1.0,9.8,0.0,0,0.0,meters
2021-10-26,1.04,0.88,16.6,1.3,0,0.0,meters
2021-10-27,1.16,0.9,23.3,2.1,0,0.0,meters
2021-10-28,1.06,0.84,22.6,7.6,0,0.0,meters
2021-10-29,0.88,0.8,14.3,12.6,1,0.0,meters
2021-10-30,0.88,0.86,16.3,0.2,0,0.0,meters
2021-10-31,0.98,0.92,14.8,0.0,0,0.0,meters
2021-11-01,0.94,0.82,15.4,0.1,0,0.0,meters
2021-11-02,0.98,0.72,16.8,0.3,0,0.0,meters
2021-11-03,0.96,0.8,15.6,2.5,0,0.0,meters
2021-11-04,0.9,0.76,13.8,0.0,0,0.0,meters
2021-11-05,0.72,0.66,13.5,0.0,0,0.0,meters
2021-11-06,0.72,0.58,13.2,0.0,0,0.0,meters
2021-11-07,0.72,0.52,14.1,0.0,0,0.0,meters
2021-11-08,0.8,0.58,16.5,0.0,0,0.0,meters
2021-11-09,0.78,0.72,16.3,0.0,0,0.0,meters
2021-11-10,0.84,0.72,17.4,0.0,0,0.0,meters
2021-11-11,1.16,0.98,18.8,0.1,0,0.0,meters
2021-11-12,1.28,1.12,13.0,23.3,1,0.0,meters
2021-11-13,1.28,1.12,13.9,7.1,0,0.0,meters
2021-11-14,1.08,0.94,9.7,7.8,0,0.0,meters
2021-11-15,0.8,0.72,8.1,5.4,0,0.0,meters
2021-11-16,0.72,0.66,19.2,1.2,0,0.0,meters
2021-11-17,0.94,0.54,21.9,0.0,0,0.0,meters
2021-11-18,1.1,0.68,17.5,0.0,0,0.0,meters
2021-11-19,0.88,0.66,16.9,0.0,0,0.0,meters
2021-11-20,0.8,0.52,12.9,0.0,0,0.0,meters
2021-11-21,0.7,0.54,8.9,0.3,0,0.0,meters
2021-11-22,0.68,0.56,9.5,14.4,1,0.0,meters
2021-11-23,0.58,0.56,8.9,11.1,1,0.0,meters
2021-11-24,0.6,0.52,14.5,0.7,0,0.0,meters
2021-11-25,0.68,0.52,12.2,0.7,0,0.0,meters
2021-11-26,0.8,0.64,12.2,0.7,0,0.0,meters
2021-11-27,0.94,0.72,14.8,0.3,0,0.0,meters
2021-11-28,0.84,0.64,14.7,0.0,0,0.0,meters
2021-11-29,0.72,0.62,14.2,0.0,0,0.0,meters
2021-11-30,0.82,0.62,14.3,0.0,0,0.0,meters
2021-12-01,0.72,0.58,15.6,0.0,0,0.0,meters
2021-12-02,0.58,0.42,13.5,0.0,0,0.0,meters
2021-12-03,1.68,1.28,18.1,11.6,1,0.0,meters
2021-12-04,2.46,2.06,26.5,72.3,1,0.0,meters
2021-12-05,2.38,2.22,18.0,73.0,1,0.0,meters
2021-12-06,1.76,1.66,15.1,0.4,0,0.0,meters
2021-12-07,1.14,0.88,16.9,0.0,0,0.0,meters
2021-12-08,1.22,0.78,21.4,0.0,0,0.0,meters
2021-12-09,1.18,0.76,17.0,30.3,1,0.0,meters
2021-12-10,1.0,0.64,10.9,0.0,0,0.0,meters
2021-12-11,0.78,0.6,13.8,0.9,0,0.0,meters
2021-12-12,1.08,0.72,17.9,0.2,0,0.0,meters
2021-12-13,1.06,0.7,14.8,0.0,0,0.0,meters
2021-12-14,0.86,0.78,12.7,0.0,0,0.0,meters
2021-12-15,0.84,0.8,10.4,0.0,0,0.0,meters
2021-12-16,0.84,0.82,14.0,0.0,0,0.0,meters
2021-12-17,0.76,0.68,14.7,0.0,0,0.0,meters
2021-12-18,0.76,0.6,15.6,0.0,0,0.0,meters
2021-12-19,1.02,0.7,18.8,0.0,0,0.0,meters
2021-12-20,0.8,0.62,16.3,0.0,0,0.0,meters
2021-12-21,0.72,0.7,10.4,0.0,0,0.0,meters
2021-12-22,0.74,0.74,10.7,0.0,0,0.0,meters
2021-12-23,0.76,0.76,10.2,0.0,0,0.0,meters
2021-12-24,0.66,0.62,10.0,0.0,0,0.0,meters
2021-12-25,0.64,0.58,9.2,0.0,0,0.0,meters
2021-12-26,0.54,0.5,9.6,0.2,0,0.0,meters
2021-12-27,0.72,0.62,8.8,0.4,0,0.0,meters
2021-12-28,0.6,0.58,10.9,0.1,0,0.0,meters
2021-12-29,0.58,0.44,13.4,0.1,0,0.0,meters
2021-12-30,0.82,0.58,18.9,0.0,0,0.0,meters
2021-12-31,0.92,0.58,20.8,0.0,0,0.0,meters
2022-01-01,0.8,0.58,13.6,0.0,0,0.0,meters
2022-01-02,0.66,0.44,14.3,0.0,0,0.0,meters
2022-01-03,0.6,0.42,14.8,0.0,0,0.0,meters
2022-01-04,0.56,0.42,13.5,0.0,0,0.0,meters
2022-01-05,0.54,0.42,11.1,0.0,0,0.0,meters
2022-01-06,0.52,0.46,10.1,0.0,0,0.0,meters
2022-01-07,0.56,0.42,12.2,0.0,0,0.0,meters
2022-01-08,0.48,0.36,10.7,0.0,0,0.0,meters
2022-01-09,0.48,0.42,7.7,0.0,0,0.0,meters
2022-01-10,0.56,0.42,9.7,0.0,0,0.0,meters
2022-01-11,0.56,0.48,11.5,0.0,0,0.0,meters
2022-01-12,0.62,0.5,12.3,0.6,0,0.0,meters
2022-01-13,0.72,0.52,12.5,10.8,1,0.0,meters
2022-01-14,1.16,0.72,19.1,8.3,0,0.0,meters
2022-01-15,1.12,0.72,19.1,0.0,0,0.0,meters
2022-01-16,1.02,0.66,19.6,0.0,0,0.0,meters
2022-01-17,0.86,0.56,15.7,0.0,0,0.0,meters
2022-01-18,0.62,0.42,11.9,0.0,0,0.0,meters
2022-01-19,0.66,0.66,10.7,0.0,0,0.0,meters
2022-01-20,0.62,0.6,11.8,0.1,0,0.0,meters
2022-01-21,0.62,0.48,9.3,3.4,0,0.0,meters
2022-01-22,0.72,0.54,10.3,1.6,0,0.0,meters
2022-01-23,0.9,0.84,13.9,0.3,0,0.0,meters
2022-01-24,0.82,0.76,12.2,3.8,0,0.0,meters
2022-01-25,0.98,0.92,11.9,0.8,0,0.0,meters
2022-01-26,0.96,0.86,11.1,0.8,0,0.0,meters
2022-01-27,0.82,0.68,16.5,0.0,0,0.0,meters
2022-01-28,0.86,0.68,14.7,0.0,0,0.0,meters
2022-01-29,0.7,0.64,11.5,0.0,0,0.0,meters
2022-01-30,0.64,0.6,10.9,0.0,0,0.0,meters
2022-01-31,0.8,0.66,16.9,0.0,0,0.0,meters
2022-02-01,0.9,0.7,15.5,0.0,0,0.0,meters
2022-02-02,0.94,0.78,16.3,0.0,0,0.0,meters
2022-02-03,0.92,0.76,19.4,0.4,0,0.0,meters
2022-02-04,1.24,0.96,30.7,13.4,1,0.0,meters
2022-02-05,1.16,1.0,11.7,0.0,0,0.0,meters
2022-02-06,0.58,0.46,12.1,0.0,0,0.0,meters
2022-02-07,0.58,0.46,12.1,0.0,0,0.0,meters
2022-02-08,0.6,0.56,15.3,0.0,0,0.0,meters
2022-02-09,0.68,0.66,14.1,0.0,0,0.0,meters
2022-02-10,0.72,0.66,16.2,0.4,0,0.0,meters
2022-02-11,0.68,0.6,18.2,0.0,0,0.0,meters
2022-02-12,0.72,0.62,18.9,0.0,0,0.0,meters
2022-02-13,0.72,0.56,13.8,0.0,0,0.0,meters
2022-02-14,0.74,0.58,14.2,0.0,0,0.0,meters
2022-02-15,0.68,0.58,13.8,0.0,0,0.0,meters
2022-02-16,0.66,0.56,13.1,0.0,0,0.0,meters
2022-02-17,0.68,0.62,13.3,0.1,0,0.0,meters
2022-02-18,0.78,0.66,16.3,0.0,0,0.0,meters
2022-02-19,0.84,0.72,12.1,0.4,0,0.0,meters
2022-02-20,0.98,0.64,21.0,6.6,0,0.0,meters
2022-02-21,1.04,0.7,14.5,0.0,0,0.0,meters
2022-02-22,0.84,0.66,13.0,2.2,0,0.0,meters
2022-02-23,0.64,0.58,12.3,0.3,0,0.0,meters
2022-02-24,0.58,0.54,16.6,0.0,0,0.0,meters
2022-02-25,0.66,0.58,15.1,0.0,0,0.0,meters
2022-02-26,0.64,0.58,12.0,0.0,0,0.0,meters
2022-02-27,0.56,0.52,11.7,0.0,0,0.0,meters
2022-02-28,0.52,0.42,16.9,0.0,0,0.0,meters
2022-03-01,0.7,0.66,11.6,1.1,0,0.0,meters
2022-03-02,0.68,0.64,16.2,0.0,0,0.0,meters
2022-03-03,0.66,0.58,10.5,0.0,0,0.0,meters
2022-03-04,0.68,0.58,13.1,0.0,0,0.0,meters
2022-03-05,0.84,0.66,14.8,0.0,0,0.0,meters
2022-03-06,0.84,0.72,13.7,0.0,0,0.0,meters
2022-03-07,0.78,0.72,12.6,0.0,0,0.0,meters
2022-03-08,0.64,0.62,14.0,0.0,0,0.0,meters
2022-03-09,0.66,0.62,14.8,0.0,0,0.0,meters
2022-03-10,0.64,0.62,16.0,0.0,0,0.0,meters
2022-03-11,0.66,0.66,13.0,0.0,0,0.0,meters
2022-03-12,0.66,0.66,14.7,0.0,0,0.0,meters
2022-03-13,0.66,0.66,15.0,0.0,0,0.0,meters
2022-03-14,0.62,0.6,14.5,0.0,0,0.0,meters
2022-03-15,0.66,0.6,16.2,0.0,0,0.0,meters
2022-03-16,0.88,0.52,21.6,0.0,0,0.0,meters
2022-03-17,0.86,0.5,20.9,0.0,0,0.0,meters
2022-03-18,0.7,0.52,15.9,0.0,0,0.0,meters
2022-03-19,0.78,0.52,15.5,0.0,0,0.0,meters
2022-03-20,1.06,0.58,20.0,0.0,0,0.0,meters
2022-03-21,1.1,0.62,17.3,0.0,0,0.0,meters
2022-03-22,0.92,0.7,18.8,0.0,0,0.0,meters
2022-03-23,1.06,0.72,21.6,0.0,0,0.0,meters
2022-03-24,1.38,0.9,27.0,0.0,0,0.0,meters
2022-03-25,1.64,0.96,26.4,0.0,0,0.0,meters
2022-03-26,1.74,1.0,25.5,0.8,0,0.0,meters
2022-03-27,1.54,1.12,21.6,0.0,0,0.0,meters
2022-03-28,1.4,0.86,23.4,0.0,0,0.0,meters
2022-03-29,1.42,0.88,25.1,0.0,0,0.0,meters
2022-03-30,1.48,0.96,25.8,0.2,0,0.0,meters
2022-03-31,1.46,0.88,25.9,0.1,0,0.0,meters
2022-04-01,1.58,0.64,26.5,0.3,0,0.0,meters
2022-04-02,1.68,1.02,28.1,0.2,0,0.0,meters
2022-04-03,1.62,1.02,26.1,0.0,0,0.0,meters
2022-04-04,1.62,0.72,25.6,0.0,0,0.0,meters
2022-04-05,1.28,0.62,25.8,0.0,0,0.0,meters
2022-04-06,1.28,1.06,24.6,0.0,0,0.0,meters
2022-04-07,1.34,1.1,21.0,0.0,0,0.0,meters
2022-04-08,1.32,1.06,22.8,0.0,0,0.0,meters
2022-04-09,1.46,0.86,25.4,0.1,0,0.0,meters
2022-04-10,1.64,0.88,29.4,0.0,0,0.0,meters
2022-04-11,1.64,0.64,28.9,0.0,0,0.0,meters
2022-04-12,1.62,0.84,27.9,0.0,0,0.0,meters
2022-04-13,1.54,0.86,27.2,0.0,0,0.0,meters
2022-04-14,1.82,1.1,27.5,0.0,0,0.0,meters
2022-04-15,1.6,0.92,25.0,0.0,0,0.0,meters
2022-04-16,1.62,0.84,26.5,0.0,0,0.0,meters
2022-04-17,1.54,0.98,28.6,0.0,0,0.0,meters
2022-04-18,1.54,0.98,25.6,0.0,0,0.0,meters
2022-04-19,1.56,0.74,26.6,0.0,0,0.0,meters
2022-04-20,1.66,1.06,26.8,0.0,0,0.0,meters
2022-04-21,1.48,0.98,29.4,0.0,0,0.0,meters
2022-04-22,1.52,0.94,24.1,0.0,0,0.0,meters
2022-04-23,1.18,0.82,21.8,0.0,0,0.0,meters
2022-04-24,1.3,0.92,19.5,0.0,0,0.0,meters
2022-04-25,1.26,0.88,23.9,0.0,0,0.0,meters
2022-04-26,1.3,0.72,23.9,0.0,0,0.0,meters
2022-04-27,1.32,0.7,25.7,0.0,0,0.0,meters
2022-04-28,1.62,1.14,25.0,0.0,0,0.0,meters
2022-04-29,1.58,1.06,24.1,0.0,0,0.0,meters
2022-04-30,1.58,0.98,29.1,0.0,0,0.0,meters
2022-05-01,1.56,1.04,29.8,0.5,0,0.0,meters
2022-05-02,1.56,1.26,25.5,0.0,0,0.0,meters
2022-05-03,1.56,1.12,28.7,0.0,0,0.0,meters
2022-05-04,1.58,1.02,25.2,0.0,0,0.0,meters
2022-05-05,1.28,1.0,21.7,13.0,1,0.0,meters
2022-05-06,1.28,1.0,17.2,0.0,0,0.0,meters
2022-05-07,1.14,1.04,15.1,0.0,0,0.0,meters
2022-05-08,1.12,0.98,16.4,0.0,0,0.0,meters
2022-05-09,2.48,2.4,19.3,5.3,0,0.0,meters
2022-05-10,2.86,2.74,22.4,4.0,0,0.0,meters
2022-05-11,2.64,2.56,23.1,3.2,0,0.0,meters
2022-05-12,2.16,2.08,25.0,1.3,0,0.0,meters
2022-05-13,2.26,1.68,30.3,0.0,0,0.0,meters
2022-05-14,2.3,1.52,30.6,0.0,0,0.0,meters
2022-05-15,1.96,1.36,25.9,0.4,0,0.0,meters
2022-05-16,1.9,1.44,28.2,0.0,0,0.0,meters
2022-05-17,1.94,1.42,26.4,0.0,0,0.0,meters
2022-05-18,1.88,1.52,26.0,0.1,0,0.0,meters
2022-05-19,1.72,1.34,30.9,0.0,0,0.0,meters
